batter,bowler,balls,runs_scored,wickets,cnt_0,cnt_1,cnt_2,cnt_3,cnt_4,cnt_6,prob_0,prob_1,prob_2,prob_3,prob_4,prob_6,prob_W,expected_runs,strike_rate
AD Russell,J Kariko,4,8,0,2,0,1,0,0,1,0.5,0.0,0.25,0.0,0.0,0.25,0.0,2.0,200.0
AD Russell,J Miyaji,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AD Russell,JDF Vandersay,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD Russell,JJ Bumrah,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AD Russell,KA Maharaj,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
AD Russell,KMDN Kulasekara,2,5,0,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
AD Russell,KV Morea,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
AD Russell,LE Plunkett,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AD Russell,LH Ferguson,5,14,0,2,0,0,0,2,1,0.4,0.0,0.0,0.0,0.4,0.2,0.0,2.8,280.0
AD Russell,MA Starc,3,13,0,0,1,0,0,0,2,0.0,0.3333,0.0,0.0,0.0,0.6667,0.0,4.3333,433.33
AD Russell,NLTC Perera,2,10,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,5.0,500.0
AD Russell,PJ Cummins,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
AD Russell,PVD Chameera,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AD Russell,PWH de Silva,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AD Russell,RA Jadeja,5,11,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.0,2.2,220.0
AD Russell,RJW Topley,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
AD Russell,T Shamsi,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AD Russell,TA Boult,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AD Russell,TAM Siriwardana,2,4,0,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
AD Russell,TS Mills,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD Russell,V Kohli,4,11,0,1,1,0,0,1,1,0.25,0.25,0.0,0.0,0.25,0.25,0.0,2.75,275.0
ADS Fletcher,AD Mathews,4,12,0,0,2,0,0,1,1,0.0,0.5,0.0,0.0,0.25,0.25,0.0,3.0,300.0
ADS Fletcher,CH Morris,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
ADS Fletcher,HMRKB Herath,18,22,0,10,4,0,0,3,1,0.5556,0.2222,0.0,0.0,0.1667,0.0556,0.0,1.2222,122.22
ADS Fletcher,Imran Tahir,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
ADS Fletcher,JDF Vandersay,11,9,0,8,1,1,0,0,1,0.7273,0.0909,0.0909,0.0,0.0,0.0909,0.0,0.8182,81.82
ADS Fletcher,K Rabada,5,9,0,2,1,1,0,0,1,0.4,0.2,0.2,0.0,0.0,0.2,0.0,1.8,180.0
ADS Fletcher,KMDN Kulasekara,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
ADS Fletcher,PVD Chameera,13,9,0,6,5,2,0,0,0,0.4615,0.3846,0.1538,0.0,0.0,0.0,0.0,0.6923,69.23
ADS Fletcher,TAM Siriwardana,12,26,0,2,4,3,0,1,2,0.1667,0.3333,0.25,0.0,0.0833,0.1667,0.0,2.1667,216.67
AF Milne,NM Coulter-Nile,2,2,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,100.0
AGS Gous,A Nortje,10,25,0,2,3,1,0,2,2,0.2,0.3,0.1,0.0,0.2,0.2,0.0,2.5,250.0
AGS Gous,AD Russell,2,4,0,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
AGS Gous,AJ Hosein,5,8,0,0,4,0,0,1,0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,1.6,160.0
AGS Gous,AK Markram,1,2,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,200.0
AGS Gous,AS Joseph,7,14,1,1,4,0,0,1,1,0.1429,0.5714,0.0,0.0,0.1429,0.1429,0.1429,2.0,200.0
AGS Gous,Arshdeep Singh,5,2,1,4,0,1,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.4,40.0
AGS Gous,D Heyliger,8,5,0,3,5,0,0,0,0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.625,62.5
AGS Gous,G Motie,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
AGS Gous,Haris Rauf,7,11,1,3,1,1,0,2,0,0.4286,0.1429,0.1429,0.0,0.2857,0.0,0.1429,1.5714,157.14
AGS Gous,Iftikhar Ahmed,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AGS Gous,JOA Gordon,13,30,0,5,2,0,0,4,2,0.3846,0.1538,0.0,0.0,0.3077,0.1538,0.0,2.3077,230.77
AGS Gous,K Rabada,9,8,0,4,4,0,0,1,0,0.4444,0.4444,0.0,0.0,0.1111,0.0,0.0,0.8889,88.89
AGS Gous,KA Maharaj,9,10,0,1,6,2,0,0,0,0.1111,0.6667,0.2222,0.0,0.0,0.0,0.0,1.1111,111.11
AGS Gous,Kaleem Sana,7,6,0,4,2,0,0,1,0,0.5714,0.2857,0.0,0.0,0.1429,0.0,0.0,0.8571,85.71
AGS Gous,M Jansen,7,10,0,4,0,2,0,0,1,0.5714,0.0,0.2857,0.0,0.0,0.1429,0.0,1.4286,142.86
AGS Gous,N Dutta,6,9,1,3,1,1,0,0,1,0.5,0.1667,0.1667,0.0,0.0,0.1667,0.1667,1.5,150.0
AGS Gous,Naseem Shah,10,14,0,5,2,0,0,3,0,0.5,0.2,0.0,0.0,0.3,0.0,0.0,1.4,140.0
AGS Gous,Pargat Singh,3,7,0,0,1,1,0,1,0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,2.3333,233.33
AGS Gous,RJW Topley,5,8,1,3,0,1,0,0,1,0.6,0.0,0.2,0.0,0.0,0.2,0.2,1.6,160.0
AGS Gous,Saad Bin Zafar,9,8,0,4,4,0,0,1,0,0.4444,0.4444,0.0,0.0,0.1111,0.0,0.0,0.8889,88.89
AGS Gous,Shadab Khan,7,9,0,3,3,0,0,0,1,0.4286,0.4286,0.0,0.0,0.0,0.1429,0.0,1.2857,128.57
AGS Gous,T Shamsi,11,25,0,2,5,0,0,2,2,0.1818,0.4545,0.0,0.0,0.1818,0.1818,0.0,2.2727,227.27
AJ Finch,A Nehra,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
AJ Finch,A Nortje,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AJ Finch,AJ Hosein,5,1,1,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.2,20.0
AJ Finch,AU Rashid,11,9,0,5,5,0,0,1,0,0.4545,0.4545,0.0,0.0,0.0909,0.0,0.0,0.8182,81.82
AJ Finch,B Fernando,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AJ Finch,BJ McCarthy,10,10,1,4,4,1,0,1,0,0.4,0.4,0.1,0.0,0.1,0.0,0.1,1.0,100.0
AJ Finch,C Karunaratne,12,16,0,4,5,0,1,2,0,0.3333,0.4167,0.0,0.0833,0.1667,0.0,0.0,1.3333,133.33
AJ Finch,CBRLS Kumara,16,15,0,10,3,1,0,1,1,0.625,0.1875,0.0625,0.0,0.0625,0.0625,0.0,0.9375,93.75
AJ Finch,CJ Jordan,11,11,1,5,3,2,0,1,0,0.4545,0.2727,0.1818,0.0,0.0909,0.0,0.0909,1.0,100.0
AJ Finch,CR Woakes,7,3,0,4,3,0,0,0,0,0.5714,0.4286,0.0,0.0,0.0,0.0,0.0,0.4286,42.86
AJ Finch,DM de Silva,5,10,0,0,4,0,0,0,1,0.0,0.8,0.0,0.0,0.0,0.2,0.0,2.0,200.0
AJ Finch,F Hand,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AJ Finch,GH Dockrell,10,12,0,4,4,1,0,0,1,0.4,0.4,0.1,0.0,0.0,0.1,0.0,1.2,120.0
AJ Finch,GJ Delany,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
AJ Finch,HH Pandya,6,7,1,3,1,1,0,1,0,0.5,0.1667,0.1667,0.0,0.1667,0.0,0.1667,1.1667,116.67
AJ Finch,Imad Wasim,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AJ Finch,J Little,12,14,0,6,2,2,0,2,0,0.5,0.1667,0.1667,0.0,0.1667,0.0,0.0,1.1667,116.67
AJ Finch,JJ Bumrah,5,3,0,2,3,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,60.0
AJ Finch,JO Holder,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
AJ Finch,K Rabada,4,0,0,4,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Finch,LS Livingstone,11,9,0,3,7,1,0,0,0,0.2727,0.6364,0.0909,0.0,0.0,0.0,0.0,0.8182,81.82
AJ Finch,M Theekshana,12,4,0,8,4,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
AJ Finch,MD Shanaka,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AJ Finch,MJ Santner,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AJ Finch,MR Adair,8,23,0,2,1,1,0,2,2,0.25,0.125,0.125,0.0,0.25,0.25,0.0,2.875,287.5
AJ Finch,Mohammad Amir,4,4,0,2,1,0,1,0,0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,1.0,100.0
AJ Finch,Mohammad Sami,4,6,0,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.5,150.0
AJ Finch,Mustafizur Rahman,7,18,0,2,2,0,0,1,2,0.2857,0.2857,0.0,0.0,0.1429,0.2857,0.0,2.5714,257.14
AJ Finch,PVD Chameera,9,16,0,4,2,0,0,2,1,0.4444,0.2222,0.0,0.0,0.2222,0.1111,0.0,1.7778,177.78
AJ Finch,PWH de Silva,7,5,1,2,5,0,0,0,0,0.2857,0.7143,0.0,0.0,0.0,0.0,0.1429,0.7143,71.43
AJ Finch,R Ashwin,8,21,0,1,3,1,0,1,2,0.125,0.375,0.125,0.0,0.125,0.25,0.0,2.625,262.5
AJ Finch,RA Jadeja,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
AJ Finch,RL Chase,3,7,0,0,1,1,0,1,0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,2.3333,233.33
AJ Finch,Shaheen Shah Afridi,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AJ Finch,Shahid Afridi,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
AJ Finch,TA Boult,13,16,1,9,0,1,0,2,1,0.6923,0.0,0.0769,0.0,0.1538,0.0769,0.0769,1.2308,123.08
AJ Finch,TG Southee,4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AJ Finch,TS Mills,9,12,0,3,4,0,0,2,0,0.3333,0.4444,0.0,0.0,0.2222,0.0,0.0,1.3333,133.33
AJ Finch,Taskin Ahmed,13,22,1,6,2,2,0,1,2,0.4615,0.1538,0.1538,0.0,0.0769,0.1538,0.0769,1.6923,169.23
AJ Finch,Wahab Riaz,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AJ Finch,Yuvraj Singh,4,4,0,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AJ Hosein,A Nortje,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
AJ Hosein,AU Rashid,6,1,0,5,1,0,0,0,0,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,16.67
AJ Hosein,B Muzarabani,5,4,0,2,2,1,0,0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.8,80.0
AJ Hosein,GD Phillips,4,8,0,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,0.0,2.0,200.0
AJ Hosein,JDS Neesham,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
AJ Hosein,K Rabada,4,0,1,4,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
AJ Hosein,LH Ferguson,4,3,0,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,75.0
AJ Hosein,MA Leask,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AJ Hosein,MJ Santner,4,2,1,3,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.5,50.0
AJ Hosein,PVD Chameera,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AJ Hosein,R Ngarava,4,7,0,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1.75,175.0
AJ Hosein,RP Burl,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
AJ Hosein,SC Williams,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
AJ Hosein,T Shamsi,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
AJ Hosein,TL Chatara,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
AJ Hosein,TS Mills,7,5,0,3,3,1,0,0,0,0.4286,0.4286,0.1429,0.0,0.0,0.0,0.0,0.7143,71.43
AK Markram,A Bohara,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
AK Markram,A Zampa,8,7,0,1,7,0,0,0,0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.875,87.5
AK Markram,AD Mathews,6,1,0,5,1,0,0,0,0,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,16.67
AK Markram,AD Russell,14,27,0,2,7,1,0,3,1,0.1429,0.5,0.0714,0.0,0.2143,0.0714,0.0,1.9286,192.86
AK Markram,AJ Hosein,8,10,0,2,4,1,0,1,0,0.25,0.5,0.125,0.0,0.125,0.0,0.0,1.25,125.0
AK Markram,AS Joseph,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AK Markram,AU Rashid,7,11,1,1,5,0,0,0,1,0.1429,0.7143,0.0,0.0,0.0,0.1429,0.1429,1.5714,157.14
AK Markram,Ali Khan,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AK Markram,Arshdeep Singh,15,15,1,10,1,1,0,3,0,0.6667,0.0667,0.0667,0.0,0.2,0.0,0.0667,1.0,100.0
AK Markram,B Kumar,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AK Markram,BD Glover,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AK Markram,C Karunaratne,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
AK Markram,CBRLS Kumara,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AK Markram,CJ Anderson,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AK Markram,CJ Jordan,7,14,0,0,5,0,1,0,1,0.0,0.7143,0.0,0.1429,0.0,0.1429,0.0,2.0,200.0
AK Markram,CN Ackermann,5,7,0,1,3,0,0,1,0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,1.4,140.0
AK Markram,CR Woakes,2,6,0,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.0,300.0
AK Markram,DJ Bravo,6,4,0,2,4,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AK Markram,DS Airee,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK Markram,FJ Klaassen,2,4,1,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,2.0,200.0
AK Markram,GJ Maxwell,8,8,0,3,4,0,0,1,0,0.375,0.5,0.0,0.0,0.125,0.0,0.0,1.0,100.0
AK Markram,HH Pandya,11,17,1,3,3,3,0,2,0,0.2727,0.2727,0.2727,0.0,0.1818,0.0,0.0909,1.5455,154.55
AK Markram,HR Walsh,5,13,0,0,1,3,0,0,1,0.0,0.2,0.6,0.0,0.0,0.2,0.0,2.6,260.0
AK Markram,Haris Rauf,5,17,0,0,1,0,0,4,0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,3.4,340.0
AK Markram,Harmeet Singh,10,12,0,1,8,0,0,1,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,1.2,120.0
AK Markram,Hasan Mahmud,8,8,1,4,2,1,0,1,0,0.5,0.25,0.125,0.0,0.125,0.0,0.125,1.0,100.0
AK Markram,JJ Bumrah,3,4,0,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,1.3333,133.33
AK Markram,JR Hazlewood,5,10,0,0,4,0,0,0,1,0.0,0.8,0.0,0.0,0.0,0.2,0.0,2.0,200.0
AK Markram,Jasdeep Singh,2,5,0,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
AK Markram,K Bhurtel,5,2,1,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.2,0.4,40.0
AK Markram,KA Pollard,4,7,0,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.0,1.75,175.0
AK Markram,Karan KC,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK Markram,Kushal Malla,5,6,0,2,2,0,0,1,0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,1.2,120.0
AK Markram,LV van Beek,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AK Markram,M Theekshana,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
AK Markram,MA Starc,6,7,1,3,1,1,0,1,0,0.5,0.1667,0.1667,0.0,0.1667,0.0,0.1667,1.1667,116.67
AK Markram,MA Wood,11,22,0,3,2,3,0,2,1,0.2727,0.1818,0.2727,0.0,0.1818,0.0909,0.0,2.0,200.0
AK Markram,MD Shanaka,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
AK Markram,Mahedi Hasan,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK Markram,Mohammad Wasim,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AK Markram,Mohammed Shami,6,2,0,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
AK Markram,N Thushara,6,11,0,1,3,1,0,0,1,0.1667,0.5,0.1667,0.0,0.0,0.1667,0.0,1.8333,183.33
AK Markram,NP Kenjige,6,6,0,1,4,1,0,0,0,0.1667,0.6667,0.1667,0.0,0.0,0.0,0.0,1.0,100.0
AK Markram,Naseem Shah,5,2,0,4,0,1,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.4,40.0
AK Markram,PJ Cummins,9,8,0,4,4,0,0,1,0,0.4444,0.4444,0.0,0.0,0.1111,0.0,0.0,0.8889,88.89
AK Markram,PWH de Silva,8,7,1,4,3,0,0,1,0,0.5,0.375,0.0,0.0,0.125,0.0,0.125,0.875,87.5
AK Markram,R Ashwin,8,16,0,0,6,0,0,1,1,0.0,0.75,0.0,0.0,0.125,0.125,0.0,2.0,200.0
AK Markram,R Rampaul,3,8,0,0,2,0,0,0,1,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,2.6667,266.67
AK Markram,RE van der Merwe,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AK Markram,S Lamichhane,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
AK Markram,SN Netravalkar,5,7,1,1,3,0,0,1,0,0.2,0.6,0.0,0.0,0.2,0.0,0.2,1.4,140.0
AK Markram,SR Taylor,5,13,0,0,3,0,0,1,1,0.0,0.6,0.0,0.0,0.2,0.2,0.0,2.6,260.0
AK Markram,Shadab Khan,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AK Markram,Shaheen Shah Afridi,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK Markram,Shakib Al Hasan,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AK Markram,Taskin Ahmed,11,4,2,10,0,0,0,1,0,0.9091,0.0,0.0,0.0,0.0909,0.0,0.1818,0.3636,36.36
AK Markram,VJ Kingma,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
AK Sah,A Nortje,10,13,0,6,1,0,0,3,0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,1.3,130.0
AK Sah,AK Markram,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
AK Sah,K Rabada,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AK Sah,T Shamsi,11,12,0,5,4,1,0,0,1,0.4545,0.3636,0.0909,0.0,0.0,0.0909,0.0,1.0909,109.09
AK Sah,TJG Pringle,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
AK Sah,Tanzim Hasan Sakib,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AK Sah,VJ Kingma,10,10,0,6,2,0,0,2,0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,1.0,100.0
AM Phangiso,AD Russell,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AM Phangiso,DJ Bravo,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AM Rahane,AD Russell,3,2,1,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.3333,0.6667,66.67
AM Rahane,CR Brathwaite,6,4,0,2,4,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AM Rahane,DJ Bravo,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AM Rahane,S Badree,16,20,0,5,6,3,0,2,0,0.3125,0.375,0.1875,0.0,0.125,0.0,0.0,1.25,125.0
AM Rahane,SJ Benn,8,12,0,0,4,4,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
AR McBrine,M Ansari,3,10,0,0,0,1,0,2,0,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,3.3333,333.33
AR McBrine,PA van Meekeren,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AR Patel,A Nortje,6,4,0,2,4,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
AR Patel,AK Markram,7,11,0,1,5,0,0,0,1,0.1429,0.7143,0.0,0.0,0.0,0.1429,0.0,1.5714,157.14
AR Patel,CJ Jordan,4,9,1,1,1,1,0,0,1,0.25,0.25,0.25,0.0,0.0,0.25,0.25,2.25,225.0
AR Patel,Haris Rauf,2,2,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,100.0
AR Patel,Hasan Mahmud,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AR Patel,Iftikhar Ahmed,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
AR Patel,JC Archer,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
AR Patel,K Rabada,5,12,0,1,2,0,0,1,1,0.2,0.4,0.0,0.0,0.2,0.2,0.0,2.4,240.0
AR Patel,KA Maharaj,4,7,0,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.0,1.75,175.0
AR Patel,M Jansen,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AR Patel,Mohammad Amir,6,2,0,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
AR Patel,Mustafizur Rahman,6,8,0,2,2,1,0,1,0,0.3333,0.3333,0.1667,0.0,0.1667,0.0,0.0,1.3333,133.33
AR Patel,Naseem Shah,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
AR Patel,Rishad Hossain,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
AR Patel,Shadab Khan,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
