batter,bowler,shot_type,region,count,pct_of_balls
AJ Hosein,PVD Chameera,drive,cover,1,1.0
AJ Hosein,R Ngarava,drive,long-on,1,0.3333
AJ Hosein,R Ngarava,slog,unknown,1,0.3333
AJ Hosein,RP Burl,cut,unknown,1,0.3333
AJ Hosein,RP Burl,drive,unknown,1,0.3333
AJ Hosein,RP Burl,unknown,long-on,1,0.3333
AJ Hosein,SC Williams,flick,square leg,1,0.5
AJ Hosein,SC Williams,unknown,square leg,1,0.5
AJ Hosein,T Shamsi,defend,unknown,1,0.3333
AJ Hosein,TL Chatara,unknown,long-on,1,0.3333
AJ Hosein,TL Chatara,unknown,point,1,0.3333
AJ Hosein,TS Mills,sweep,cover,1,0.1429
AJ Hosein,TS Mills,unknown,mid-on,1,0.1429
AJ Hosein,TS Mills,unknown,square leg,1,0.1429
AJ Hosein,TS Mills,unknown,third man,1,0.1429
AK Markram,A Bohara,unknown,cover,1,0.3333
AK Markram,A Bohara,unknown,point,1,0.3333
AK Markram,A Zampa,unknown,long-on,2,0.25
AK Markram,A Zampa,cut,cover,1,0.125
AK Markram,A Zampa,cut,point,1,0.125
AK Markram,A Zampa,drive,cover,1,0.125
AK Markram,A Zampa,drive,long-off,1,0.125
AK Markram,A Zampa,flick,mid-wicket,1,0.125
AK Markram,AD Mathews,defend,unknown,2,0.3333
AK Markram,AD Russell,unknown,cover,2,0.2
AK Markram,AD Russell,unknown,mid-on,2,0.2
AK Markram,AD Russell,drive,long-on,1,0.1
AK Markram,AD Russell,pull,square leg,1,0.1
AK Markram,AD Russell,unknown,long-off,1,0.1
AK Markram,AD Russell,unknown,third man,1,0.1
AK Markram,AJ Hosein,drive,long-off,1,0.125
AK Markram,AJ Hosein,drive,unknown,1,0.125
AK Markram,AJ Hosein,flick,unknown,1,0.125
AK Markram,AJ Hosein,unknown,cover,1,0.125
AK Markram,AJ Hosein,unknown,mid-on,1,0.125
AK Markram,AJ Hosein,unknown,point,1,0.125
AK Markram,AU Rashid,slog,mid-wicket,1,0.2
AK Markram,AU Rashid,unknown,long-off,1,0.2
AK Markram,AU Rashid,unknown,point,1,0.2
AK Markram,Ali Khan,defend,unknown,1,0.5
AK Markram,Ali Khan,unknown,mid-on,1,0.5
AK Markram,Arshdeep Singh,cut,point,1,0.0833
AK Markram,Arshdeep Singh,cut,unknown,1,0.0833
AK Markram,Arshdeep Singh,drive,mid-off,1,0.0833
AK Markram,Arshdeep Singh,pull,unknown,1,0.0833
AK Markram,Arshdeep Singh,unknown,mid-wicket,1,0.0833
AK Markram,B Kumar,unknown,mid-on,1,0.3333
AK Markram,BD Glover,cut,unknown,1,0.5
AK Markram,C Karunaratne,cut,unknown,1,0.5
AK Markram,C Karunaratne,drive,cover,1,0.5
AK Markram,CBRLS Kumara,unknown,long-off,1,0.3333
AK Markram,CBRLS Kumara,unknown,mid-off,1,0.3333
AK Markram,CJ Anderson,unknown,long-off,1,0.5
AK Markram,CJ Anderson,unknown,mid-wicket,1,0.5
AK Markram,CJ Jordan,unknown,cover,2,0.3333
AK Markram,CJ Jordan,unknown,long-on,2,0.3333
AK Markram,CN Ackermann,cut,point,1,0.25
AK Markram,CN Ackermann,defend,unknown,1,0.25
AK Markram,CN Ackermann,pull,square leg,1,0.25
AK Markram,CN Ackermann,unknown,long-on,1,0.25
AK Markram,DJ Bravo,drive,cover,1,0.1667
AK Markram,DJ Bravo,drive,long-off,1,0.1667
AK Markram,DJ Bravo,unknown,cover,1,0.1667
AK Markram,DJ Bravo,unknown,mid-wicket,1,0.1667
AK Markram,GJ Maxwell,cut,cover,1,0.1429
AK Markram,GJ Maxwell,unknown,long-off,1,0.1429
AK Markram,GJ Maxwell,unknown,mid-on,1,0.1429
AK Markram,GJ Maxwell,unknown,mid-wicket,1,0.1429
AK Markram,HH Pandya,unknown,mid-wicket,2,0.25
AK Markram,HH Pandya,cut,cover,1,0.125
AK Markram,HH Pandya,pull,mid-wicket,1,0.125
AK Markram,HH Pandya,pull,unknown,1,0.125
AK Markram,HH Pandya,unknown,cover,1,0.125
AK Markram,HR Walsh,cut,unknown,1,0.25
AK Markram,HR Walsh,drive,cover,1,0.25
AK Markram,HR Walsh,sweep,unknown,1,0.25
AK Markram,HR Walsh,unknown,fine leg,1,0.25
AK Markram,Harmeet Singh,drive,long-on,2,0.2222
AK Markram,Harmeet Singh,cut,cover,1,0.1111
AK Markram,Harmeet Singh,drive,long-off,1,0.1111
AK Markram,Harmeet Singh,flick,mid-wicket,1,0.1111
AK Markram,Harmeet Singh,sweep,cover,1,0.1111
AK Markram,Harmeet Singh,sweep,point,1,0.1111
AK Markram,Harmeet Singh,unknown,long-off,1,0.1111
AK Markram,Harmeet Singh,unknown,long-on,1,0.1111
AK Markram,Hasan Mahmud,cut,unknown,2,0.3333
AK Markram,Hasan Mahmud,drive,cover,1,0.1667
AK Markram,Hasan Mahmud,drive,long-off,1,0.1667
AK Markram,Hasan Mahmud,unknown,long-on,1,0.1667
AK Markram,JJ Bumrah,defend,unknown,1,0.5
AK Markram,JR Hazlewood,drive,mid-off,1,0.1667
AK Markram,JR Hazlewood,pull,unknown,1,0.1667
AK Markram,JR Hazlewood,unknown,long-on,1,0.1667
AK Markram,Jasdeep Singh,flick,unknown,1,1.0
AK Markram,K Bhurtel,drive,cover,1,0.25
AK Markram,K Bhurtel,unknown,long-off,1,0.25
AK Markram,K Bhurtel,unknown,long-on,1,0.25
AK Markram,KA Pollard,flick,unknown,1,0.3333
AK Markram,KA Pollard,unknown,long-on,1,0.3333
AK Markram,Karan KC,unknown,point,1,1.0
AK Markram,Kushal Malla,unknown,cover,1,0.25
AK Markram,Kushal Malla,unknown,long-off,1,0.25
AK Markram,Kushal Malla,unknown,long-on,1,0.25
AK Markram,LV van Beek,unknown,long-on,1,0.5
AK Markram,LV van Beek,unknown,point,1,0.5
AK Markram,M Theekshana,drive,long-on,1,0.2
AK Markram,M Theekshana,flick,long-on,1,0.2
AK Markram,M Theekshana,pull,square leg,1,0.2
AK Markram,M Theekshana,unknown,cover,1,0.2
AK Markram,M Theekshana,unknown,mid-wicket,1,0.2
AK Markram,MA Starc,pull,unknown,1,0.25
AK Markram,MA Wood,pull,mid-wicket,1,0.125
AK Markram,MA Wood,pull,unknown,1,0.125
AK Markram,MA Wood,unknown,fine leg,1,0.125
AK Markram,MA Wood,unknown,mid-wicket,1,0.125
AK Markram,MA Wood,unknown,square leg,1,0.125
AK Markram,Mahedi Hasan,unknown,mid-wicket,1,1.0
AK Markram,Mohammad Wasim,unknown,mid-off,1,1.0
AK Markram,Mohammed Shami,unknown,cover,1,0.1667
AK Markram,Mohammed Shami,unknown,mid-off,1,0.1667
AK Markram,Mohammed Shami,unknown,point,1,0.1667
AK Markram,N Thushara,unknown,square leg,2,0.4
AK Markram,N Thushara,defend,unknown,1,0.2
AK Markram,N Thushara,drive,mid-off,1,0.2
AK Markram,NP Kenjige,cut,unknown,1,0.1667
AK Markram,NP Kenjige,drive,long-off,1,0.1667
AK Markram,NP Kenjige,unknown,long-on,1,0.1667
AK Markram,NP Kenjige,unknown,mid-on,1,0.1667
AK Markram,Naseem Shah,unknown,mid-on,1,0.2
AK Markram,PJ Cummins,slog,long-on,1,0.125
AK Markram,PJ Cummins,unknown,cover,1,0.125
AK Markram,PJ Cummins,unknown,long-on,1,0.125
AK Markram,PWH de Silva,drive,mid-off,1,0.1667
AK Markram,PWH de Silva,flick,long-on,1,0.1667
AK Markram,PWH de Silva,flick,mid-wicket,1,0.1667
AK Markram,PWH de Silva,flick,unknown,1,0.1667
AK Markram,PWH de Silva,pull,long-on,1,0.1667
AK Markram,PWH de Silva,unknown,mid-on,1,0.1667
AK Markram,R Ashwin,flick,long-on,2,0.3333
AK Markram,R Ashwin,flick,mid-wicket,1,0.1667
AK Markram,R Ashwin,pull,mid-wicket,1,0.1667
AK Markram,R Ashwin,sweep,cover,1,0.1667
AK Markram,R Ashwin,unknown,long-on,1,0.1667
AK Markram,R Rampaul,unknown,long-on,2,1.0
AK Markram,RE van der Merwe,drive,long-on,1,0.5
AK Markram,RE van der Merwe,unknown,mid-wicket,1,0.5
AK Markram,S Lamichhane,sweep,unknown,1,0.2
AK Markram,S Lamichhane,unknown,long-on,1,0.2
AK Markram,S Lamichhane,unknown,square leg,1,0.2
AK Markram,SN Netravalkar,unknown,point,2,0.5
AK Markram,SN Netravalkar,sweep,cover,1,0.25
AK Markram,SN Netravalkar,unknown,third man,1,0.25
AK Markram,SR Taylor,cut,cover,1,0.3333
AK Markram,SR Taylor,unknown,cover,1,0.3333
AK Markram,SR Taylor,unknown,mid-wicket,1,0.3333
AK Markram,Shaheen Shah Afridi,unknown,mid-wicket,1,0.5
AK Markram,Shaheen Shah Afridi,unknown,point,1,0.5
AK Markram,Shakib Al Hasan,sweep,cover,1,0.3333
AK Markram,Shakib Al Hasan,sweep,unknown,1,0.3333
AK Markram,Shakib Al Hasan,unknown,long-off,1,0.3333
AK Markram,Taskin Ahmed,defend,mid-off,1,0.1429
AK Markram,Taskin Ahmed,flick,mid-on,1,0.1429
AK Markram,Taskin Ahmed,unknown,mid-off,1,0.1429
AK Sah,A Nortje,defend,unknown,2,0.2857
AK Sah,A Nortje,pull,unknown,2,0.2857
AK Sah,A Nortje,unknown,mid-wicket,1,0.1429
AK Sah,A Nortje,unknown,third man,1,0.1429
AK Sah,AK Markram,unknown,square leg,1,1.0
AK Sah,K Rabada,unknown,mid-on,1,1.0
AK Sah,T Shamsi,flick,unknown,2,0.2
AK Sah,T Shamsi,drive,unknown,1,0.1
AK Sah,T Shamsi,sweep,unknown,1,0.1
AK Sah,T Shamsi,unknown,cover,1,0.1
AK Sah,T Shamsi,unknown,square leg,1,0.1
AK Sah,VJ Kingma,drive,cover,1,0.125
AK Sah,VJ Kingma,drive,mid-off,1,0.125
AK Sah,VJ Kingma,slog,cover,1,0.125
AK Sah,VJ Kingma,unknown,third man,1,0.125
AR Patel,A Nortje,pull,unknown,2,0.2857
AR Patel,A Nortje,defend,unknown,1,0.1429
AR Patel,A Nortje,unknown,cover,1,0.1429
AR Patel,A Nortje,unknown,mid-wicket,1,0.1429
AR Patel,AK Markram,unknown,mid-wicket,2,0.3333
AR Patel,AK Markram,drive,cover,1,0.1667
AR Patel,AK Markram,sweep,unknown,1,0.1667
AR Patel,AK Markram,unknown,long-on,1,0.1667
AR Patel,AK Markram,unknown,square leg,1,0.1667
AR Patel,CJ Jordan,unknown,cover,1,0.5
AR Patel,Haris Rauf,cut,unknown,1,0.5
AR Patel,K Rabada,drive,cover,1,0.3333
AR Patel,K Rabada,unknown,point,1,0.3333
AR Patel,KA Maharaj,cut,point,1,0.3333
AR Patel,KA Maharaj,unknown,cover,1,0.3333
AR Patel,KA Maharaj,unknown,mid-wicket,1,0.3333
AR Patel,M Jansen,slog,unknown,1,0.3333
AR Patel,Mohammad Amir,unknown,third man,2,0.3333
AR Patel,Mohammad Amir,cut,unknown,1,0.1667
AR Patel,Mustafizur Rahman,cut,unknown,1,0.1667
AR Patel,Mustafizur Rahman,pull,mid-wicket,1,0.1667
AR Patel,Naseem Shah,unknown,mid-off,1,0.5
AR Patel,Rishad Hossain,slog,mid-wicket,1,1.0
AR Patel,Shaheen Shah Afridi,cut,third man,1,0.2
AR Patel,Shaheen Shah Afridi,unknown,point,1,0.2
AR Patel,T Shamsi,unknown,cover,2,0.3333
AR Patel,T Shamsi,sweep,unknown,1,0.1667
AR Patel,T Shamsi,unknown,mid-wicket,1,0.1667
AR Patel,Tanzim Hasan Sakib,sweep,cover,1,0.3333
AR Ramjani,A Nao,flick,unknown,1,0.5
AR Ramjani,A Nao,unknown,mid-off,1,0.5
AR Ramjani,AJ Hosein,slog,unknown,1,0.3333
AR Ramjani,AJ Hosein,sweep,unknown,1,0.3333
AR Ramjani,CA Soper,unknown,mid-off,1,0.5
AR Ramjani,N Vanua,unknown,mid-wicket,1,0.25
AR Ramjani,R Shepherd,drive,point,1,0.5
AR Ramjani,R Shepherd,unknown,square leg,1,0.5
AR Ramjani,TA Boult,unknown,cover,1,0.5
AR Ramjani,TG Southee,defend,unknown,1,0.3333
AS Joseph,A Nortje,flick,unknown,1,1.0
AS Joseph,K Rabada,slog,unknown,2,0.4
AS Joseph,K Rabada,drive,mid-off,1,0.2
AS Joseph,K Rabada,drive,unknown,1,0.2
AS Joseph,LH Ferguson,drive,cover,1,0.5
AU Rashid,HH Pandya,unknown,cover,1,1.0
AU Rashid,K Rabada,pull,long-on,1,0.5
Aaron Jones,AS Joseph,unknown,square leg,1,0.5
Aaron Jones,AU Rashid,cut,unknown,1,0.125
Aaron Jones,AU Rashid,drive,long-on,1,0.125
Aaron Jones,AU Rashid,sweep,point,1,0.125
Aaron Jones,AU Rashid,unknown,cover,1,0.125
Aaron Jones,AU Rashid,unknown,point,1,0.125
Aaron Jones,Arshdeep Singh,unknown,cover,1,0.3333
Aaron Jones,D Heyliger,flick,mid-wicket,1,0.2
Aaron Jones,D Heyliger,unknown,mid-wicket,1,0.2
Aaron Jones,D Heyliger,unknown,third man,1,0.2
Aaron Jones,G Motie,sweep,unknown,2,0.2857
Aaron Jones,G Motie,cut,unknown,1,0.1429
Aaron Jones,G Motie,drive,long-off,1,0.1429
Aaron Jones,G Motie,drive,unknown,1,0.1429
Aaron Jones,G Motie,unknown,cover,1,0.1429
Aaron Jones,G Motie,unknown,point,1,0.1429
Aaron Jones,HH Pandya,defend,unknown,3,0.6
Aaron Jones,HH Pandya,pull,unknown,1,0.2
Aaron Jones,Haris Rauf,defend,unknown,1,0.1667
Aaron Jones,Haris Rauf,unknown,mid-on,1,0.1667
Aaron Jones,Haris Rauf,unknown,point,1,0.1667
Aaron Jones,JJ Bumrah,cut,unknown,1,0.1667
Aaron Jones,JJ Bumrah,defend,unknown,1,0.1667
Aaron Jones,JOA Gordon,flick,unknown,1,0.5
Aaron Jones,JOA Gordon,unknown,long-on,1,0.5
Aaron Jones,K Rabada,unknown,mid-off,1,0.3333
Aaron Jones,K Rabada,unknown,mid-on,1,0.3333
Aaron Jones,KA Maharaj,unknown,cover,1,1.0
Aaron Jones,Kaleem Sana,drive,cover,1,0.125
Aaron Jones,Kaleem Sana,drive,long-off,1,0.125
Aaron Jones,Kaleem Sana,flick,unknown,1,0.125
Aaron Jones,Kaleem Sana,pull,unknown,1,0.125
Aaron Jones,Kaleem Sana,slog,unknown,1,0.125
Aaron Jones,Kaleem Sana,unknown,third man,1,0.125
Aaron Jones,LS Livingstone,defend,unknown,1,0.25
Aaron Jones,Mohammad Amir,unknown,cover,1,0.1667
Aaron Jones,Mohammad Amir,unknown,long-on,1,0.1667
Aaron Jones,Mohammad Amir,unknown,point,1,0.1667
Aaron Jones,Mohammad Amir,unknown,third man,1,0.1667
Aaron Jones,Mohammed Siraj,defend,point,1,0.1429
Aaron Jones,Mohammed Siraj,defend,unknown,1,0.1429
Aaron Jones,N Dutta,flick,mid-wicket,1,0.125
Aaron Jones,N Dutta,sweep,third man,1,0.125
Aaron Jones,N Dutta,sweep,unknown,1,0.125
Aaron Jones,N Dutta,unknown,mid-wicket,1,0.125
Aaron Jones,N Dutta,unknown,point,1,0.125
Aaron Jones,N Dutta,unknown,square leg,1,0.125
Aaron Jones,Naseem Shah,flick,long-on,1,0.3333
Aaron Jones,Naseem Shah,unknown,point,1,0.3333
Aaron Jones,Pargat Singh,pull,square leg,1,0.5
Aaron Jones,Pargat Singh,unknown,square leg,1,0.5
Aaron Jones,SM Curran,drive,mid-off,1,0.5
Aaron Jones,SM Curran,unknown,mid-on,1,0.5
Aaron Jones,Saad Bin Zafar,cut,long-on,1,0.125
Aaron Jones,Saad Bin Zafar,cut,unknown,1,0.125
Aaron Jones,Saad Bin Zafar,drive,long-off,1,0.125
Aaron Jones,Saad Bin Zafar,flick,square leg,1,0.125
Aaron Jones,Saad Bin Zafar,sweep,unknown,1,0.125
Aaron Jones,Saad Bin Zafar,unknown,long-off,1,0.125
Aaron Jones,Saad Bin Zafar,unknown,mid-wicket,1,0.125
Aaron Jones,Shadab Khan,sweep,unknown,1,0.25
Aaron Jones,Shadab Khan,unknown,cover,1,0.25
Aaron Jones,Shadab Khan,unknown,long-off,1,0.25
Aasif Sheikh,A Nortje,cut,unknown,1,0.1667
Aasif Sheikh,A Nortje,defend,unknown,1,0.1667
Aasif Sheikh,A Nortje,pull,unknown,1,0.1667
Aasif Sheikh,AK Markram,defend,mid-wicket,1,0.1429
Aasif Sheikh,AK Markram,sweep,mid-wicket,1,0.1429
Aasif Sheikh,AK Markram,unknown,mid-wicket,1,0.1429
Aasif Sheikh,AK Markram,unknown,square leg,1,0.1429
Aasif Sheikh,K Rabada,defend,unknown,1,0.1111
Aasif Sheikh,K Rabada,drive,long-on,1,0.1111
Aasif Sheikh,M Jansen,drive,cover,1,0.25
Aasif Sheikh,M Jansen,pull,unknown,1,0.25
Aasif Sheikh,M Jansen,unknown,mid-off,1,0.25
Aasif Sheikh,Mustafizur Rahman,defend,unknown,1,0.5
Aasif Sheikh,Mustafizur Rahman,unknown,point,1,0.5
Aasif Sheikh,OEG Baartman,slog,unknown,1,0.0909
Aasif Sheikh,OEG Baartman,unknown,cover,1,0.0909
Aasif Sheikh,OEG Baartman,unknown,mid-off,1,0.0909
Aasif Sheikh,T Shamsi,sweep,unknown,2,0.2857
Aasif Sheikh,T Shamsi,drive,long-on,1,0.1429
Aasif Sheikh,T Shamsi,flick,unknown,1,0.1429
Aasif Sheikh,TJG Pringle,drive,cover,1,0.3333
Aasif Sheikh,TJG Pringle,unknown,cover,1,0.3333
Aasif Sheikh,Taskin Ahmed,defend,unknown,2,0.2857
Aasif Sheikh,VJ Kingma,drive,cover,1,0.3333
Aayan Afzal Khan,C Karunaratne,drive,point,1,0.3333
Aayan Afzal Khan,C Karunaratne,sweep,cover,1,0.3333
Aayan Afzal Khan,M Theekshana,defend,unknown,1,0.5
Aayan Afzal Khan,M Theekshana,pull,unknown,1,0.5
Aayan Afzal Khan,MD Shanaka,defend,cover,1,0.25
Aayan Afzal Khan,MD Shanaka,pull,mid-on,1,0.25
Aayan Afzal Khan,MD Shanaka,pull,mid-wicket,1,0.25
Aayan Afzal Khan,MD Shanaka,unknown,third man,1,0.25
Aayan Afzal Khan,PVD Chameera,slog,cover,1,0.25
Aayan Afzal Khan,PVD Chameera,unknown,fine leg,1,0.25
Aayan Afzal Khan,PVD Chameera,unknown,point,1,0.25
Aayan Afzal Khan,PWH de Silva,cut,unknown,1,0.1667
Aayan Afzal Khan,PWH de Silva,drive,cover,1,0.1667
Aayan Afzal Khan,PWH de Silva,pull,mid-wicket,1,0.1667
Aayan Afzal Khan,PWH de Silva,sweep,cover,1,0.1667
Aayan Afzal Khan,PWH de Silva,sweep,mid-wicket,1,0.1667
Aayan Afzal Khan,PWH de Silva,unknown,point,1,0.1667
Abbas Afridi,B White,pull,unknown,1,0.5
Abbas Afridi,C Campher,cut,unknown,1,0.125
Abbas Afridi,C Campher,drive,cover,1,0.125
Abbas Afridi,C Campher,pull,unknown,1,0.125
Abbas Afridi,C Campher,slog,mid-wicket,1,0.125
Abbas Afridi,C Campher,unknown,point,1,0.125
Abbas Afridi,C Campher,unknown,third man,1,0.125
Abbas Afridi,GJ Delany,drive,unknown,2,0.4
Abbas Afridi,GJ Delany,drive,mid-wicket,1,0.2
Abbas Afridi,GJ Delany,drive,square leg,1,0.2
Abbas Afridi,J Little,unknown,point,1,1.0
Abbas Afridi,MR Adair,defend,unknown,1,0.3333
Abbas Afridi,MR Adair,pull,mid-wicket,1,0.3333
Abbas Afridi,MR Adair,unknown,third man,1,0.3333
Afif Hossain,B Evans,unknown,point,1,1.0
Afif Hossain,B Fernando,flick,unknown,1,1.0
Afif Hossain,Bilal Khan,pull,unknown,1,0.25
Afif Hossain,Bilal Khan,unknown,long-on,1,0.25
Afif Hossain,CN Greaves,cut,point,1,0.1667
Afif Hossain,CN Greaves,pull,square leg,1,0.1667
Afif Hossain,CN Greaves,slog,unknown,1,0.1667
Afif Hossain,CN Greaves,unknown,cover,1,0.1667
Afif Hossain,CN Greaves,unknown,long-off,1,0.1667
Afif Hossain,CN Greaves,unknown,third man,1,0.1667
Afif Hossain,CR Woakes,unknown,mid-off,1,0.5
Afif Hossain,D Ravu,drive,long-off,1,0.2
Afif Hossain,D Ravu,slog,mid-wicket,1,0.2
Afif Hossain,Iftikhar Ahmed,unknown,mid-wicket,1,0.5
Afif Hossain,JH Davey,unknown,long-off,1,0.5
Afif Hossain,JR Hazlewood,flick,unknown,1,0.3333
Afif Hossain,JR Hazlewood,unknown,mid-wicket,1,0.3333
Afif Hossain,K Rabada,pull,unknown,1,0.3333
Afif Hossain,K Rabada,unknown,third man,1,0.3333
Afif Hossain,KV Morea,flick,square leg,1,0.2
Afif Hossain,KV Morea,slog,long-on,1,0.2
Afif Hossain,KV Morea,slog,unknown,1,0.2
Afif Hossain,LS Livingstone,sweep,unknown,1,0.25
Afif Hossain,LS Livingstone,unknown,point,1,0.25
Afif Hossain,LV van Beek,cut,unknown,1,0.1429
Afif Hossain,LV van Beek,pull,unknown,1,0.1429
Afif Hossain,LV van Beek,unknown,mid-wicket,1,0.1429
Afif Hossain,LV van Beek,unknown,square leg,1,0.1429
Afif Hossain,MRJ Watt,unknown,long-off,1,1.0
Afif Hossain,Mohammed Shami,unknown,point,1,0.5
Afif Hossain,Naseem Shah,pull,unknown,1,0.5
Afif Hossain,Naseem Shah,unknown,long-on,1,0.5
Afif Hossain,PA van Meekeren,pull,unknown,1,0.1667
Afif Hossain,PA van Meekeren,sweep,cover,1,0.1667
Afif Hossain,PA van Meekeren,unknown,mid-wicket,1,0.1667
Afif Hossain,PA van Meekeren,unknown,point,1,0.1667
Afif Hossain,PA van Meekeren,unknown,third man,1,0.1667
Afif Hossain,PVD Chameera,unknown,cover,1,0.5
Afif Hossain,R Ngarava,sweep,cover,1,0.1667
Afif Hossain,SC Williams,sweep,cover,1,0.25
Afif Hossain,SC Williams,sweep,mid-wicket,1,0.25
Afif Hossain,SC Williams,unknown,long-on,1,0.25
Afif Hossain,SC Williams,unknown,mid-wicket,1,0.25
Afif Hossain,Shadab Khan,pull,unknown,1,0.25
Afif Hossain,Shadab Khan,unknown,cover,1,0.25
Afif Hossain,Shaheen Shah Afridi,unknown,mid-off,1,0.5
Afif Hossain,Shariz Ahmad,defend,unknown,1,0.25
Afif Hossain,Shariz Ahmad,sweep,cover,1,0.25
Afif Hossain,Sikandar Raza,drive,unknown,1,0.1429
Afif Hossain,Sikandar Raza,flick,mid-wicket,1,0.1429
Afif Hossain,Sikandar Raza,sweep,cover,1,0.1429
Afif Hossain,Sikandar Raza,unknown,cover,1,0.1429
Afif Hossain,Sikandar Raza,unknown,point,1,0.1429
Afif Hossain,TJG Pringle,drive,long-off,1,0.3333
Afif Hossain,TJG Pringle,drive,unknown,1,0.3333
Afif Hossain,TJG Pringle,unknown,point,1,0.3333
Ali Khan,AD Russell,flick,unknown,1,0.3333
Ali Khan,AD Russell,unknown,mid-wicket,1,0.3333
Ali Khan,AS Joseph,unknown,point,1,0.5
Ali Khan,CJ Jordan,slog,unknown,1,1.0
Aqib Ilyas,A Vala,unknown,long-off,2,0.6667
Aqib Ilyas,A Vala,unknown,cover,1,0.3333
Aqib Ilyas,BTJ Wheal,flick,mid-wicket,1,0.1111
Aqib Ilyas,BTJ Wheal,flick,square leg,1,0.1111
Aqib Ilyas,BTJ Wheal,unknown,cover,1,0.1111
Aqib Ilyas,BTJ Wheal,unknown,fine leg,1,0.1111
Aqib Ilyas,BTJ Wheal,unknown,mid-off,1,0.1111
Aqib Ilyas,CB Sole,flick,mid-wicket,1,1.0
Aqib Ilyas,CJA Amini,drive,long-off,2,0.2222
Aqib Ilyas,CJA Amini,unknown,cover,2,0.2222
Aqib Ilyas,CJA Amini,unknown,point,2,0.2222
Aqib Ilyas,CJA Amini,defend,unknown,1,0.1111
Aqib Ilyas,CJA Amini,flick,long-on,1,0.1111
Aqib Ilyas,CJA Amini,unknown,long-off,1,0.1111
Aqib Ilyas,CN Greaves,unknown,long-off,1,0.5
Aqib Ilyas,CN Greaves,unknown,long-on,1,0.5
Aqib Ilyas,D Ravu,cut,unknown,2,0.2222
Aqib Ilyas,D Ravu,unknown,cover,2,0.2222
Aqib Ilyas,D Ravu,unknown,point,1,0.1111
Aqib Ilyas,JC Archer,pull,unknown,1,0.3333
Aqib Ilyas,JC Archer,unknown,point,1,0.3333
Aqib Ilyas,JH Davey,flick,fine leg,1,0.1667
Aqib Ilyas,JH Davey,flick,mid-on,1,0.1667
Aqib Ilyas,JH Davey,unknown,cover,1,0.1667
Aqib Ilyas,JH Davey,unknown,fine leg,1,0.1667
Aqib Ilyas,JH Davey,unknown,point,1,0.1667
Aqib Ilyas,JR Hazlewood,drive,third man,1,0.25
Aqib Ilyas,JR Hazlewood,unknown,square leg,1,0.25
Aqib Ilyas,L Siaka,flick,square leg,1,0.25
Aqib Ilyas,L Siaka,flick,unknown,1,0.25
Aqib Ilyas,L Siaka,unknown,long-on,1,0.25
Aqib Ilyas,MA Leask,sweep,unknown,1,1.0
Aqib Ilyas,MA Starc,drive,unknown,1,0.125
Aqib Ilyas,MA Starc,flick,unknown,1,0.125
Aqib Ilyas,MA Starc,slog,unknown,1,0.125
Aqib Ilyas,MA Starc,unknown,cover,1,0.125
Aqib Ilyas,MP Stoinis,drive,mid-off,1,0.2
Aqib Ilyas,MP Stoinis,unknown,cover,1,0.2
Aqib Ilyas,MP Stoinis,unknown,mid-wicket,1,0.2
Aqib Ilyas,MRJ Watt,unknown,cover,2,0.3333
Aqib Ilyas,MRJ Watt,sweep,unknown,1,0.1667
Aqib Ilyas,MRJ Watt,unknown,long-off,1,0.1667
Aqib Ilyas,MRJ Watt,unknown,mid-wicket,1,0.1667
Aqib Ilyas,N Pokana,cut,unknown,1,0.2
Aqib Ilyas,N Pokana,drive,unknown,1,0.2
Aqib Ilyas,RJW Topley,drive,cover,1,0.2
Aqib Ilyas,RJW Topley,drive,mid-off,1,0.2
Aqib Ilyas,RJW Topley,sweep,square leg,1,0.2
Aqib Ilyas,RJW Topley,unknown,cover,1,0.2
Aqib Ilyas,SK Atai,cut,cover,1,0.3333
Aqib Ilyas,SK Atai,unknown,mid-wicket,1,0.3333
Aqib Ilyas,SM Sharif,unknown,point,2,0.2857
Aqib Ilyas,SM Sharif,cut,unknown,1,0.1429
Aqib Ilyas,SM Sharif,drive,mid-off,1,0.1429
Aqib Ilyas,SM Sharif,pull,mid-on,1,0.1429
Aqib Ilyas,SM Sharif,unknown,third man,1,0.1429
Aqib Ilyas,Taskin Ahmed,flick,unknown,1,0.3333
Arshdeep Singh,Mohammad Amir,defend,unknown,1,0.1429
Arshdeep Singh,Mohammad Amir,flick,square leg,1,0.1429
Arshdeep Singh,Mohammad Amir,slog,unknown,1,0.1429
Arshdeep Singh,Naseem Shah,flick,mid-wicket,1,0.2
Aryan Lakra,PVD Chameera,unknown,third man,1,0.5
Asif Ali,Arshdeep Singh,unknown,cover,1,1.0
Asif Ali,CN Greaves,slog,mid-wicket,1,0.5
Asif Ali,CN Greaves,unknown,long-off,1,0.5
Asif Ali,HH Pandya,unknown,mid-on,1,1.0
Asif Ali,IS Sodhi,unknown,point,1,1.0
Asif Ali,MJ Santner,cut,cover,1,0.5
Asif Ali,MJ Santner,flick,mid-wicket,1,0.5
Asif Ali,SM Sharif,drive,unknown,1,0.5
Asif Ali,SM Sharif,unknown,mid-wicket,1,0.5
Asif Ali,TA Boult,drive,cover,1,0.5
Asif Ali,TA Boult,flick,unknown,1,0.5
Asif Ali,TG Southee,slog,unknown,1,0.3333
Ayan Khan,A Zampa,cut,point,1,0.0714
